# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: IC2200   (114 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
28,112.079,-62.353,124,174,2.39831,8.58686,3.27009e-15,5.57433e-16,,,0.271903,0.0509715,0.0563971,0.0178353,0.108806,0.0173117,,,0.0405872,0.0148152,0.350463,0.0463327,2.86,0.344011,1.03982,0.130072,,,0.532982,0.062951,0.387881,0.047255
29,112.068,-62.3532,217,169,2.32046,8.59464,2.60103e-15,7.04494e-16,0.101863,0.037906,0.246334,0.0691899,0.0678447,0.0215521,0.0875399,0.0193027,,,0.0656461,0.0274778,0.344697,0.0659252,2.86,0.516989,1.02311,0.188256,,,0.5443,0.0942911,0.375089,0.0645866
30,112.086,-62.3506,66,216,2.24372,8.47896,2.8365e-15,6.16889e-16,0.235698,0.0542756,0.692555,0.147478,0.0950031,0.0196053,0.0862146,0.0174073,,,0.0361421,0.00988412,0.268698,0.0471567,2.86,0.465331,0.79784,0.133005,0.0211391,0.00768228,0.553853,0.0843862,0.385848,0.0590265
31,112.06,-62.3552,281,134,2.34086,8.55514,2.13937e-15,3.33392e-16,0.128814,0.0325886,0.352255,0.0571637,0.0741991,0.0182875,0.0867465,0.0174564,,,,,0.32182,0.0414846,2.86,0.315742,0.955108,0.110815,,,0.483191,0.0555907,0.335909,0.0393285
32,112.068,-62.3546,214,144,2.1064,8.59451,3.02211e-15,6.76393e-16,0.0972057,0.029369,0.245669,0.0579499,0.0746231,0.021358,0.101807,0.0200549,,,0.0231722,0.00925571,0.342926,0.0651803,2.86,0.460957,1.01895,0.175645,,,0.497185,0.074905,0.352237,0.0540579
33,112.069,-62.3543,207,149,2.01473,8.58156,2.74728e-15,6.4764e-16,0.104211,0.0322034,0.258716,0.0618458,0.0884526,0.0335104,0.0774461,0.0156732,,,,,0.314504,0.0585389,2.86,0.505938,0.934929,0.159472,,,0.46898,0.0830424,0.333738,0.0585556
34,112.069,-62.3526,206,181,1.97242,8.58433,3.6348e-15,9.3461e-16,0.0829724,0.0294941,0.246902,0.0645434,0.0681769,0.0213909,0.0636568,0.0160852,,,,,0.309108,0.0610972,2.86,0.537074,0.919083,0.177036,,,0.452758,0.0820276,0.322899,0.0596869
35,112.075,-62.3508,158,212,2.62952,8.57739,3.3415e-15,1.29282e-15,0.117157,0.0621929,0.313755,0.121346,0.0757694,0.0309298,0.0895208,0.0293311,,,,,0.365809,0.103524,2.86,0.789636,1.08408,0.300773,,,0.517979,0.13567,0.371393,0.0950405
36,112.07,-62.355,200,137,2.514,8.60288,7.6759e-15,1.53361e-15,0.0627201,0.0213475,0.234078,0.047426,0.0866059,0.0204092,0.104464,0.0186584,,,0.0290527,0.00752987,0.357517,0.0628902,2.86,0.415229,1.06013,0.16329,,,0.513149,0.0702502,0.369158,0.0503163
37,112.066,-62.3544,230,148,2.71868,8.57519,4.89252e-15,1.31147e-15,0.153539,0.0474198,0.335771,0.0895068,0.0905616,0.0270571,0.115408,0.0245749,,,0.025242,0.00836923,0.38247,0.0846411,2.86,0.576027,1.13295,0.24085,,,0.514388,0.0991673,0.367935,0.0733339
