# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: UGC00272   (96 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
39,6.95425,-1.19509,226,256,0.622316,8.2948,2.8164e-16,4.03143e-17,0.583447,0.0858982,1.84345,0.250996,0.0917421,0.0169724,0.111175,0.0322451,,,0.0444104,0.0155924,0.10376,0.017239,2.86,0.289903,0.310617,0.0352155,0.0208576,0.00869054,0.632655,0.0606393,0.437889,0.0422374
40,6.95542,-1.19737,205,215,0.394329,8.33939,1.28202e-16,5.07538e-17,0.545261,0.217034,1.68808,0.628127,0.127902,0.0615213,0.168418,0.0809472,,,0.0448668,0.0232034,0.144982,0.046136,2.86,0.765145,0.434518,0.122376,,,0.694161,0.171579,0.521197,0.129865
41,6.95291,-1.19437,250,269,0.242589,8.23052,1.55171e-16,5.39296e-17,0.839525,0.286293,2.52611,0.83348,,,,,,,,,0.0813055,0.0297601,2.86,0.732981,0.243863,0.0729129,,,0.499165,0.110073,0.332192,0.0743537
42,6.95769,-1.20331,164,108,0.795719,8.29626,1.38394e-16,3.30891e-17,0.639516,0.156487,1.92163,0.427241,0.0830593,0.0308104,,,,,,,0.109719,0.0297553,2.86,0.461598,0.328169,0.0582154,,,0.545583,0.0865188,0.391407,0.0644035
43,6.95119,-1.19581,281,243,0.229345,8.37679,1.20885e-16,3.22655e-17,0.243689,0.074493,0.893778,0.229604,0.0749004,0.0254967,,,,,0.0658659,0.0228105,0.112026,0.0294341,2.86,0.555576,0.336026,0.0701465,,,0.647761,0.114591,0.435136,0.0781221
45,6.94986,-1.19787,305,206,0.0944958,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,6.95692,-1.20253,178,122,0.444553,8.3835,3.32598e-16,6.77706e-17,0.345029,0.0709992,1.04368,0.203867,0.0822557,0.0160181,0.123871,0.0361875,,,0.0218467,0.00615458,0.140477,0.0268634,2.86,0.428341,0.42091,0.0641933,,,0.641901,0.0893336,0.450195,0.0633786
47,6.95825,-1.20103,154,149,0.84625,8.43357,3.06005e-16,1.07654e-16,0.273087,0.0986067,0.906711,0.304071,0.109535,0.0415378,0.176138,0.0718922,,,0.1038,0.0474312,0.209983,0.0568987,2.86,0.735385,0.6279,0.16278,,,0.80817,0.189771,0.555726,0.129798
48,6.95664,-1.19565,183,246,0.44359,8.30567,3.05666e-16,3.8674e-17,0.536059,0.0687811,1.60851,0.195233,0.113419,0.0186412,0.0916672,0.024724,,,0.0281072,0.00638315,0.100015,0.018673,2.86,0.261348,0.299677,0.0328547,0.0280317,0.0107133,0.606528,0.0547235,0.408991,0.0380463
49,6.95497,-1.19892,213,187,0.595798,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,6.95203,-1.19598,266,240,0.404087,8.34163,2.38838e-16,4.03488e-17,0.422717,0.0732124,1.34299,0.210748,0.0951916,0.0182772,0.135832,0.0432587,,,0.0584094,0.0168639,0.11792,0.021769,2.86,0.327708,0.353395,0.044676,,,0.592526,0.0673207,0.409147,0.0472465
51,6.95964,-1.2002,129,164,0.726568,8.38334,4.23506e-16,1.39251e-16,0.359384,0.119234,1.17082,0.367296,0.0921823,0.0297065,,,0.241086,0.108529,0.0886216,0.0347559,0.157545,0.0432093,2.86,0.70244,0.471382,0.123366,,,0.777916,0.169473,0.537162,0.11752
52,6.95047,-1.19364,294,282,0.35747,8.22675,5.35596e-17,1.96732e-17,0.936761,0.334269,2.91158,0.976445,0.226659,0.102919,,,,,,,,,2.86,0.672513,0.27255,0.0814115,,,0.514318,0.130445,0.327438,0.0881987
53,6.95025,-1.19237,298,305,0.346957,8.34663,1.36685e-16,3.17703e-17,0.270831,0.0760769,0.830114,0.187147,0.092818,0.034357,,,,,0.0689175,0.0294741,0.0765749,0.0239316,2.86,0.454702,0.229554,0.0423079,,,0.504856,0.0862203,0.339411,0.0630801
54,6.96231,-1.1992,81,182,0.512502,8.27109,1.31515e-16,2.45564e-17,0.698001,0.130866,1.89096,0.333509,,,,,,,,,0.0859946,0.0259345,2.86,0.376564,0.257577,0.0423211,,,0.553666,0.0777759,0.376145,0.0526576
55,6.95269,-1.19637,254,233,0.381768,8.34962,1.91266e-16,3.22962e-17,0.507824,0.0873173,1.48515,0.238562,0.0989906,0.0271873,,,,,0.0703295,0.019779,0.141174,0.0214548,2.86,0.352636,0.423131,0.0537958,,,0.685795,0.0849522,0.487145,0.0608666
56,6.95786,-1.19953,161,176,0.79984,8.39173,2.63962e-16,4.99678e-17,0.413057,0.0848334,1.33838,0.240008,0.0978974,0.0244874,,,,,0.0538253,0.0138632,0.196827,0.0335293,2.86,0.384774,0.588697,0.0868244,,,0.739322,0.0962305,0.515197,0.068266
57,6.95586,-1.20159,197,139,0.507661,8.42072,1.30789e-16,3.00748e-17,0.174217,0.0605583,0.657137,0.151356,,,,,,,0.0781132,0.0304458,0.1319,0.0317242,2.86,0.457945,0.395085,0.0676175,,,0.737495,0.127946,0.477355,0.0874105
58,6.96397,-1.20059,51,157,0.497287,8.37943,1.22596e-16,4.01329e-17,0.249375,0.0925684,0.845427,0.264304,,,,,,,,,0.109071,0.0345873,2.86,0.61516,0.326722,0.0746298,,,0.647651,0.13305,0.480251,0.100193
59,6.95775,-1.20598,163,60,0.779595,8.2074,1.4772e-16,4.93111e-17,0.763677,0.251047,2.29413,0.72235,0.0935086,0.0409298,,,,,,,0.0614955,0.0261436,2.86,0.685334,0.183948,0.0554835,,,0.467183,0.103562,0.323648,0.0731556
60,6.95725,-1.19937,172,179,0.758139,8.40774,2.70773e-16,9.46808e-17,0.356414,0.132268,1.1909,0.395629,,,0.208103,0.103727,,,0.0349834,0.0145977,0.207822,0.0599598,2.86,0.719432,0.621715,0.167518,,,0.796572,0.184708,0.54918,0.127766
61,6.95014,-1.19614,300,237,0.771044,8.3387,1.4128e-16,3.10294e-17,0.479324,0.112866,1.12199,0.234412,,,,,,,0.0937869,0.0400776,0.0958931,0.0299262,2.86,0.428061,0.286852,0.0542792,,,0.544117,0.0818583,0.357862,0.0577786
62,6.95336,-1.19464,242,264,0.521701,8.31031,1.1924e-16,3.12264e-17,0.441353,0.125166,1.44633,0.358278,,,,,,,,,0.0939544,0.0296629,2.86,0.509552,0.281406,0.0597521,,,0.588045,0.109151,0.434445,0.0833192
63,6.95297,-1.19281,249,297,0.533597,8.31049,9.0253e-17,2.36427e-17,0.182914,0.0657009,0.677647,0.17379,,,,,,,,,,,2.2922,0.490414,0.105849,0.0359442,,,0.405653,0.0756067,0.274676,0.0550136
64,6.95764,-1.20209,165,130,0.598158,8.37478,1.13401e-16,4.43312e-17,0.384101,0.160371,1.29629,0.480435,0.0907464,0.0345173,,,,,0.0881458,0.0364311,0.159422,0.0541138,2.86,0.792046,0.477304,0.139673,,,0.876846,0.220383,0.659019,0.166986
65,6.96481,-1.20614,36,57,0.146573,8.3163,4.12926e-17,1.60329e-17,0.380223,0.169244,1.24211,0.454229,,,,,,,,,0.0852257,0.0420918,2.86,0.721963,0.255745,0.0730414,,,0.503946,0.129224,0.336005,0.0869492
66,6.96397,-1.20181,51,135,0.442924,8.3827,9.34369e-17,3.40358e-17,0.369275,0.147383,0.892872,0.317198,,,0.254087,0.127152,,,,,0.119172,0.0440877,2.86,0.717225,0.357077,0.100462,,,0.821239,0.194578,0.583107,0.146005
67,6.95397,-1.19364,231,282,0.362164,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6.96014,-1.20309,120,112,0.507328,8.39303,2.21405e-16,5.8406e-17,0.393673,0.105125,1.1205,0.280897,0.0990641,0.0293641,0.173488,0.0553304,,,0.074925,0.0223976,0.166831,0.0418431,2.86,0.532559,0.499716,0.0994812,,,0.885597,0.156523,0.605608,0.10617
70,6.95036,-1.19809,296,202,0.565139,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,6.96464,-1.20664,39,48,0.720394,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,6.95842,-1.20026,151,163,0.542501,8.48869,1.78931e-16,6.9391e-17,0.207697,0.0990756,0.586955,0.226816,,,0.224979,0.0996577,,,,,0.25208,0.0765663,2.86,0.808677,0.754932,0.215364,,,1.07862,0.294045,0.739213,0.203619
73,6.96103,-1.20531,104,72,0.440941,8.41581,1.06838e-16,2.98953e-17,0.182467,0.07958,0.594614,0.167281,0.150608,0.0536373,,,,,,,0.113082,0.0352234,2.86,0.547514,0.338832,0.0763464,,,0.648763,0.118974,0.430603,0.0811714
74,6.95119,-1.19526,281,253,0.142424,8.3788,9.82988e-17,2.39221e-17,0.325448,0.0945727,0.920283,0.214935,,,,,,,,,0.117745,0.0331024,2.86,0.492957,0.353336,0.0673982,,,0.692076,0.109038,0.461342,0.0742398
75,6.95069,-1.19981,290,171,0.533597,8.44413,6.91296e-17,1.88508e-17,0.223478,0.101787,0.383719,0.128583,,,,,,,,,0.0833429,0.0364026,2.38912,0.446136,0.249608,0.0576129,,,0.49967,0.0951455,0.393582,0.0778342
76,6.95925,-1.19853,136,194,0.373411,8.32377,1.36885e-16,2.33421e-17,0.500467,0.0935817,1.61582,0.260487,0.0879906,0.029132,,,,,0.0448226,0.0168178,0.119197,0.026967,2.86,0.341349,0.357277,0.0489594,,,0.670078,0.0772056,0.493504,0.0575135
77,6.95981,-1.20142,126,142,0.501807,8.38266,3.36341e-16,9.18105e-17,0.402203,0.108468,1.24085,0.323749,0.108075,0.0287849,0.15439,0.0511653,,,0.0544619,0.014871,0.165588,0.0363744,2.86,0.584885,0.496007,0.103378,,,0.809071,0.146955,0.558695,0.101502
78,6.95553,-1.19931,203,180,1.11073,8.40516,3.66945e-16,8.68602e-17,0.33352,0.0862992,1.0848,0.254601,0.0863673,0.024094,0.137681,0.0545234,,,0.0530239,0.0190874,0.18444,0.0345755,2.86,0.472878,0.550785,0.093331,,,0.698801,0.109903,0.478569,0.0766042
79,6.95953,-1.20437,131,89,0.752665,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,6.95908,-1.1982,139,200,0.637503,8.31962,2.83705e-16,6.03756e-17,0.585688,0.123611,1.75827,0.355508,0.120808,0.027284,0.158755,0.0598803,,,0.0487925,0.0191482,0.124822,0.0243939,2.86,0.454112,0.373641,0.0652478,0.0255426,0.0110163,0.705115,0.101947,0.504773,0.0739049
81,6.95197,-1.19314,267,291,0.208673,8.33242,7.20925e-17,2.69717e-17,0.252658,0.113882,0.84013,0.302261,0.113337,0.0503517,,,,,,,,,2.86,0.735707,0.201976,0.0751524,,,0.520288,0.121293,0.376867,0.0894614
82,6.96319,-1.20398,65,96,0.512792,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,6.95836,-1.20415,152,93,0.169177,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6.95247,-1.19553,258,248,0.286122,8.34906,1.26277e-16,2.51679e-17,0.437534,0.0941955,1.32465,0.253,0.147941,0.0455341,,,0.180377,0.0723781,,,0.125153,0.0266944,2.86,0.39569,0.375295,0.0544585,,,0.804391,0.109392,0.585002,0.0799184
