# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: NGC3120   (248 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
31,151.351,-34.2187,69,325,2.53646,8.59064,3.93975e-15,9.65268e-16,,,0.230054,0.0642445,0.0379205,0.0113604,0.120614,0.0320835,,,,,0.308916,0.0597695,2.86,0.509326,0.915908,0.169161,,,0.407358,0.0669939,0.282692,0.0470931
32,151.353,-34.2131,39,425,1.22211,8.41453,6.38376e-16,1.63765e-16,0.43765,0.118964,1.28071,0.312209,,,0.107505,0.0344921,,,,,0.241138,0.0505751,2.86,0.527011,0.719697,0.134886,,,0.343691,0.0725744,0.239604,0.0528124
33,151.343,-34.2241,183.5,227.5,1.49807,8.62529,2.97326e-15,7.06421e-16,0.0384866,0.0142779,0.164714,0.0393108,,,0.0192489,0.00480958,,,,,0.315212,0.0603858,2.86,0.516276,0.939474,0.175677,0.0159369,0.00495588,0.379616,0.0623659,0.267825,0.0439007
34,151.351,-34.2191,76,318,1.85644,8.61017,3.50773e-15,6.22051e-16,,,0.174738,0.0379532,0.0545417,0.0114253,0.0990854,0.0270538,,,0.0278976,0.0102759,0.286949,0.0418094,2.86,0.371271,0.853696,0.114187,,,0.382145,0.0487124,0.293819,0.039596
35,151.342,-34.2159,203,376,1.85547,8.60487,2.38536e-15,4.50211e-16,0.102171,0.0325727,0.200809,0.0446159,0.0659064,0.016112,,,0.0814319,0.0222479,,,0.312118,0.0470262,2.86,0.390776,0.92858,0.125631,,,0.412751,0.0554813,0.296489,0.039467
36,151.34,-34.2192,238,315,1.36795,8.59041,1.55218e-15,2.57162e-16,0.0621967,0.0260816,0.229854,0.0434964,0.0526609,0.00979453,0.0606077,0.015951,,,,,0.306082,0.0394536,2.86,0.334175,0.91286,0.109259,,,0.510323,0.057095,0.348892,0.0405722
37,151.347,-34.217,131,355,2.98667,8.66636,5.4621e-15,1.00797e-15,,,0.116122,0.0452495,,,0.0813871,0.0210044,,,0.0291611,0.00721884,0.335007,0.0459996,2.86,0.346262,0.991019,0.1216,,,0.360338,0.0500255,0.252982,0.0366425
38,151.348,-34.2241,122,227,1.8452,8.6398,2.28634e-15,3.33402e-16,,,0.115029,0.0233781,,,0.0253605,0.00928792,,,,,0.255018,0.0358502,2.86,0.301358,0.758742,0.0847749,,,0.312862,0.0360417,0.226414,0.028343
39,151.342,-34.2251,202,209,1.78937,8.62257,3.93608e-15,6.78736e-16,0.0656024,0.0162688,0.18791,0.0326182,,,0.0286769,0.00748223,,,0.0164815,0.00425614,0.350319,0.0511759,2.86,0.368888,1.04258,0.14543,0.0188505,0.00569354,0.435779,0.0507999,0.308762,0.0363365
40,151.349,-34.2244,105,223,1.40876,8.62219,9.93004e-16,2.20128e-16,0.0595289,0.0282676,0.186939,0.0460228,,,0.0391876,0.012294,,,0.0382378,0.013278,0.346503,0.0557137,2.86,0.415152,1.0332,0.155458,,,0.556534,0.0785671,0.395807,0.05617
41,151.355,-34.2132,14,423,1.33368,8.49655,6.77094e-16,1.63667e-16,0.187491,0.0706266,0.631509,0.152293,,,,,0.148336,0.0362924,,,0.29764,0.057758,2.86,0.453049,0.887834,0.145861,,,0.573505,0.091803,0.363842,0.0616286
42,151.347,-34.2221,134,263,1.65078,8.60825,1.3742e-15,4.10044e-16,,,0.215413,0.0698886,0.385775,0.18401,0.0488942,0.0194357,,,0.0448735,0.0204435,0.346411,0.0761284,2.86,0.612971,1.03167,0.219596,,,0.443698,0.0865915,0.299209,0.0589784
43,151.339,-34.2169,243,357,1.92839,,2.11605e-15,8.29109e-16,,,,,0.0523604,0.0199021,0.0919397,0.0341747,,,,,0.313181,0.0944477,2.86,0.825691,0.931401,0.275318,0.0355675,0.0157813,0.512447,0.13318,0.368736,0.0966544
44,151.338,-34.218,266,337,1.08256,8.55328,6.44061e-16,1.66488e-16,,,0.317384,0.0878572,0.0447012,0.019215,0.130185,0.039237,,,,,0.282282,0.0595282,2.86,0.534933,0.843089,0.164225,,,0.430134,0.076442,0.28744,0.0532155
45,151.349,-34.2362,102,10,0.946124,8.38134,1.59945e-15,2.20231e-16,0.554682,0.0744474,1.73134,0.226205,,,0.043059,0.00639233,,,0.0462436,0.00821683,0.228389,0.0262128,2.86,0.265231,0.682595,0.0649564,0.0296163,0.0104283,0.594585,0.0618919,0.431951,0.0441715
46,151.344,-34.2189,178,322,1.96129,,1.846e-15,7.06435e-16,,,,,0.0815139,0.0339675,,,,,,,0.30085,0.0843301,2.86,0.773907,0.89458,0.241112,,,0.406073,0.114179,0.297897,0.0793029
47,151.346,-34.2247,152,216,1.67622,8.60203,3.31758e-16,7.76975e-17,,,0.210243,0.0597748,,,0.0333838,0.0129857,,,0.02412,0.0104195,0.316947,0.0562552,2.86,0.470375,0.943797,0.151,,,0.453945,0.0782145,0.304619,0.0548074
48,151.344,-34.2267,169,181,1.18274,8.61783,9.53568e-16,1.3222e-16,0.0502297,0.017104,0.163701,0.0273741,,,0.0348287,0.0116072,,,,,0.289901,0.0349436,2.86,0.295657,0.865408,0.0902899,,,0.496511,0.0472562,0.345119,0.0337672
49,151.349,-34.2079,93,519,0.850702,8.50698,2.35072e-16,8.5707e-17,0.182075,0.100609,0.537599,0.200759,,,,,,,,,0.284426,0.0785705,2.86,0.683717,0.850483,0.209401,,,0.385843,0.101032,0.29909,0.0827956
50,151.35,-34.2195,86,311,2.21368,8.59295,1.66247e-15,5.92737e-16,,,0.279642,0.106861,0.055338,0.0257593,0.0870057,0.0352955,,,,,0.384195,0.0982856,2.86,0.71371,1.14096,0.282095,,,0.401571,0.0964036,0.283933,0.068112
51,151.353,-34.2304,41,114,0.919513,8.42623,3.95681e-16,7.72745e-17,0.300406,0.0630027,0.9311,0.174894,0.043042,0.012629,,,,,,,0.198944,0.0338393,2.86,0.420755,0.594672,0.0884858,0.0306846,0.0115876,0.325734,0.0441707,0.243545,0.0338456
