# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: PGC128348   (104 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
27,353.309,-60.568,87,246,0.42987,8.40187,4.57281e-16,5.19344e-17,0.399675,0.0464176,1.20911,0.133511,0.076343,0.0127177,0.116816,0.0135218,,,0.0353895,0.00570572,0.197754,0.0215084,2.86,0.227633,0.592573,0.0522245,,,0.646753,0.0639847,0.462197,0.0502364
28,353.305,-60.5719,119,175,0.177968,8.54743,2.01326e-16,3.72184e-17,0.100521,0.0460832,0.316052,0.0705191,0.0580415,0.0134008,0.108063,0.0209275,,,0.0609792,0.0205209,0.262296,0.0404382,2.86,0.359538,0.786971,0.103698,,,0.729346,0.0916668,0.503319,0.0658369
29,353.307,-60.5737,100,142,0.376877,8.467,9.84142e-16,1.44477e-16,0.207402,0.031841,0.658116,0.0931023,0.0844606,0.0113668,0.100622,0.0169452,,,0.0337126,0.00506921,0.220981,0.0300585,2.86,0.315669,0.662348,0.0820177,,,0.726264,0.0784682,0.504181,0.0550516
30,353.305,-60.5713,121,186,0.23047,8.46927,1.81055e-16,5.35669e-17,0.211696,0.0769461,0.647668,0.186979,0.0749164,0.0284645,0.0717292,0.0201269,,,,,0.222954,0.0562153,2.86,0.618664,0.668757,0.150908,,,0.612489,0.119055,0.466186,0.0926928
31,353.296,-60.5748,198,123,0.413822,8.50305,1.45224e-16,3.71381e-17,0.147637,0.068023,0.478019,0.126416,0.0974123,0.0320796,0.0801558,0.0239884,,,,,0.241369,0.0497056,2.86,0.487959,0.723322,0.127708,,,0.536507,0.0947988,0.371423,0.0722915
32,353.3,-60.5685,164,237,0.722154,8.44537,3.27956e-16,5.67494e-17,0.251695,0.0484953,0.772353,0.12867,0.0807057,0.0203064,0.125286,0.0201812,,,0.0564962,0.0141752,0.203807,0.0294878,2.86,0.36473,0.609813,0.0813928,,,0.653154,0.0808353,0.453413,0.0546542
33,353.299,-60.5722,177,170,0.501256,8.57357,3.29446e-16,1.00114e-16,,,0.264469,0.0878556,0.0695206,0.0218358,0.0916035,0.0233309,,,0.0338464,0.0122476,0.221513,0.0527413,2.16406,0.464666,0.663528,0.146046,,,0.630698,0.134084,0.419087,0.0910258
34,353.294,-60.5717,215,179,0.342069,8.45117,3.47012e-16,8.77668e-17,0.268766,0.0703734,0.803585,0.195393,0.083123,0.0208492,0.134683,0.0288007,,,0.0625423,0.0177019,0.225807,0.0502725,2.86,0.545074,0.676934,0.130342,,,0.823057,0.152111,0.565748,0.1014
35,353.301,-60.572,153,173,0.501256,,8.05718e-16,2.53422e-16,,,,,0.0470794,0.0155638,0.0651808,0.0160071,,,,,0.20275,0.0515023,1.66061,0.373169,0.607324,0.136332,,,0.521105,0.110241,0.376632,0.0818436
36,353.304,-60.5678,127,248,0.429079,8.45578,1.76202e-16,6.20079e-17,0.239305,0.0885155,0.648981,0.219225,0.0931692,0.0317723,0.0702929,0.021809,,,,,0.192121,0.0569925,2.86,0.743739,0.575696,0.159338,,,0.50553,0.121247,0.344035,0.0897115
37,353.308,-60.5707,93,196,0.525946,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,353.303,-60.5716,138,181,0.780885,8.54494,3.89206e-16,7.00887e-17,0.0963218,0.0336103,0.360708,0.0680815,0.0657251,0.0205245,0.0907091,0.0142102,,,0.0522903,0.0149625,0.292081,0.0437947,2.86,0.375916,0.873681,0.118234,,,0.743147,0.0939987,0.51477,0.0679768
39,353.298,-60.5746,178,126,1.2564,8.49561,2.15568e-16,7.59211e-17,,,0.57393,0.20793,0.104982,0.0471056,0.111664,0.0467492,,,0.162642,0.0798503,0.267539,0.0732969,2.86,0.678891,0.798356,0.193425,,,0.725379,0.171213,0.514056,0.127865
40,353.31,-60.5691,77,225,0.623348,8.44441,1.94831e-16,4.47367e-17,0.23423,0.0633087,0.742217,0.164834,0.075739,0.019699,0.0922472,0.023125,,,0.0346573,0.013467,0.193678,0.0400853,2.86,0.467987,0.579794,0.103833,,,0.575389,0.0887058,0.450957,0.0701197
