# BETIS HII-region catalogue - extinction-corrected emission-line fluxes
# Galaxy: Arp335   (105 valid HII regions)
#
# UNITS
#   Hb4861 and e_Hb4861 are ABSOLUTE, in erg s^-1 cm^-2 (cgs), unscaled.
#   Every other line and its error is NORMALISED BY Hbeta, i.e. the
#   dimensionless ratio F(line)/F(Hbeta), so Hbeta itself would be 1.
#   To recover an absolute flux:  F(line) = <line> * Hb4861   [cgs]
#   and likewise                  e(line) = e_<line> * Hb4861.
#   The errors are scaled by F(Hbeta) only; the uncertainty of Hbeta
#   itself is NOT folded into them - it is given once, as e_Hb4861.
#   Rows without a measured Hbeta have no ratios at all (all blank).
#
# Fluxes are corrected for internal extinction using the region's own
# Balmer decrement (Cardelli et al. 1989, R_V=3.1, intrinsic Ha/Hb=2.86,
# E(B-V) clamped at >=0); A_V [mag] is that correction.
# OH = 12+log(O/H) from the O3N2 calibrator (blank where [O III] or Hb
# is undetected). ra/dec in degrees J2000; XPIX/YPIX are 1-based FITS
# pixel coordinates in the galaxy's segmentation map.
region_id,ra,dec,XPIX,YPIX,A_V,OH,Hb4861,e_Hb4861,OIII4959,e_OIII4959,OIII5007,e_OIII5007,HeI5876,e_HeI5876,OI6300,e_OI6300,SIII6312,e_SIII6312,OI6364,e_OI6364,NII6548,e_NII6548,Ha6563,e_Ha6563,NII6584,e_NII6584,HeI6678,e_HeI6678,SII6716,e_SII6716,SII6731,e_SII6731
15,166.111,4.83715,103,389,1.64225,8.47041,5.76542e-15,6.91249e-16,0.251802,0.0345123,0.747049,0.0864309,0.109521,0.0130834,0.0794358,0.0100953,,,0.0227852,0.00699186,0.262357,0.0247751,2.86,0.247306,0.781373,0.0683581,0.0257449,0.00779373,0.499362,0.0479369,0.384866,0.0387664
16,166.105,4.8372,214,390,1.00911,8.49793,1.52312e-15,4.28141e-16,0.188176,0.0621228,0.562743,0.154546,0.102595,0.0283723,0.0625255,0.0178143,,,0.0327652,0.0113729,0.268981,0.0606354,2.86,0.599879,0.80366,0.174748,0.0199177,0.00814221,0.507252,0.096558,0.378848,0.0736654
17,166.098,4.82332,348,140,1.19194,8.49441,3.57048e-15,3.08597e-16,0.191851,0.022103,0.635241,0.05442,0.0999461,0.0125764,0.0874592,0.00776499,,,0.0325221,0.00498043,0.29203,0.025518,2.86,0.179513,0.871722,0.0642327,0.0265497,0.00616565,0.505758,0.0492894,0.340709,0.0291228
18,166.11,4.8347,128,345,0.91488,8.44697,2.07708e-15,3.60166e-16,0.301148,0.0517514,0.870182,0.142193,0.098492,0.016377,0.0817164,0.013329,,,0.029925,0.00764518,0.23398,0.0338617,2.86,0.34436,0.699414,0.0860642,0.0224431,0.00655827,0.462075,0.0526237,0.334637,0.0380988
21,166.106,4.83643,194,376,1.91382,8.4947,4.17301e-15,9.63396e-16,0.190704,0.0496671,0.644881,0.144482,0.0842412,0.0205641,0.0863507,0.0166425,,,0.0357146,0.0134482,0.298508,0.0548365,2.86,0.496018,0.88783,0.154634,0.0266576,0.00839316,0.567777,0.088893,0.389741,0.0611815
22,166.097,4.82687,364,204,1.62838,8.57114,1.72426e-15,5.35491e-16,0.0927257,0.0479503,0.323629,0.103174,0.0720548,0.0253766,0.108936,0.0277075,,,0.0291899,0.0112988,0.3509,0.0771764,2.86,0.606431,1.04515,0.223822,0.0274355,0.012774,0.519942,0.103396,0.405063,0.08157
23,166.097,4.82293,363,133,0.998976,8.50006,1.93739e-15,3.96535e-16,0.200807,0.046274,0.574859,0.114831,0.0867265,0.0170677,0.0993465,0.0173548,,,0.0323284,0.01012,0.281452,0.0483774,2.86,0.42763,0.840963,0.1323,0.026853,0.00854123,0.513313,0.0707184,0.330861,0.0459048
24,166.095,4.82031,400,86,1.02695,8.49262,1.53982e-15,4.18126e-16,0.171438,0.0541609,0.603004,0.158586,0.0956999,0.0260225,0.089986,0.0200315,0.0190155,0.00796267,0.0361867,0.011208,0.271415,0.0602623,2.86,0.572566,0.810859,0.170145,,,0.52143,0.0965721,0.410259,0.0778849
26,166.106,4.83737,196,393,1.53103,8.48309,1.58055e-15,3.3878e-16,0.26966,0.0734285,0.665004,0.142875,0.125103,0.030973,0.0927267,0.0192915,,,,,0.269395,0.0431891,2.86,0.409922,0.802785,0.114733,0.0303773,0.0131746,0.48025,0.0707808,0.408681,0.0614387
27,166.112,4.83337,93,321,0.88912,8.44732,7.48051e-16,1.77898e-16,0.338219,0.0896759,0.886859,0.204038,0.128324,0.0334164,0.0887217,0.0276616,,,0.0369642,0.0165489,0.239382,0.0473164,2.86,0.493061,0.715657,0.126954,0.0382545,0.0150313,0.430305,0.0718411,0.273656,0.0456925
